,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y,
1197,Rajkumar Lahiri Harindranath Chattopadhyay,Rajkumar Lahiri,nm1708115,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1198,Rajkumar Lahiri Kamu Mukherjee,Rajkumar Lahiri,nm1708115,Kamu Mukherjee,nm0611536,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1199,Rajkumar Lahiri Kamu Mukherjee,Rajkumar Lahiri,nm1708115,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1200,Rajkumar Lahiri Kamu Mukherjee,Rajkumar Lahiri,nm1708115,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1201,Rajkumar Lahiri Kartik Chatterjee,Rajkumar Lahiri,nm1708115,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1202,Rajkumar Lahiri Kartik Chatterjee,Rajkumar Lahiri,nm1708115,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1203,Rajkumar Lahiri Khagen Pathak,Rajkumar Lahiri,nm1708115,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1204,Rajkumar Lahiri Mani Srimani,Rajkumar Lahiri,nm1708115,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1205,Rajkumar Lahiri Monu Mukherjee,Rajkumar Lahiri,nm1708115,Monu Mukherjee,nm0611540,Distant Thunder,Distant Thunder,1,FALSE
1206,Rajkumar Lahiri Monu Mukherjee,Rajkumar Lahiri,nm1708115,Monu Mukherjee,nm0611540,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1207,Rajkumar Lahiri Noni Ganguly,Rajkumar Lahiri,nm1708115,Noni Ganguly,nm0304363,Distant Thunder,Distant Thunder,1,FALSE
1208,Rajkumar Lahiri Noni Ganguly,Rajkumar Lahiri,nm1708115,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1209,Rajkumar Lahiri Nripati Chatterjee,Rajkumar Lahiri,nm1708115,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1210,Rajkumar Lahiri Prasad Mukherjee,Rajkumar Lahiri,nm1708115,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1211,Rajkumar Lahiri Promode Ganguly,Rajkumar Lahiri,nm1708115,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1212,Rajkumar Lahiri Rabi Ghosh,Rajkumar Lahiri,nm1708115,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1213,Rajkumar Lahiri Rabi Ghosh,Rajkumar Lahiri,nm1708115,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1218,Rajkumar Lahiri Santi Chatterjee,Rajkumar Lahiri,nm1708115,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1219,Rajkumar Lahiri Santosh Dutta,Rajkumar Lahiri,nm1708115,Santosh Dutta,nm0244904,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1220,Rajkumar Lahiri Santosh Dutta,Rajkumar Lahiri,nm1708115,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1221,Rajkumar Lahiri Satya Bannerjee (I),Rajkumar Lahiri,nm1708115,Satya Bannerjee (I),nm0051810,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1222,Rajkumar Lahiri Shailen Ganguli,Rajkumar Lahiri,nm1708115,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1223,Rajkumar Lahiri Shailen Ganguli,Rajkumar Lahiri,nm1708115,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1224,Rajkumar Lahiri Sunil Sarkar,Rajkumar Lahiri,nm1708115,Sunil Sarkar,nm0765281,Distant Thunder,Distant Thunder,1,FALSE
1225,Rajkumar Lahiri Sunil Sarkar,Rajkumar Lahiri,nm1708115,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1226,Rajkumar Lahiri Tapan Chatterjee,Rajkumar Lahiri,nm1708115,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1227,Rajkumar Lahiri Tapan Chatterjee,Rajkumar Lahiri,nm1708115,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1228,Rajkumar Lahiri Tarun Mitra,Rajkumar Lahiri,nm1708115,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1229,Rajkumar Lahiri Tarun Mitra,Rajkumar Lahiri,nm1708115,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1230,Rajkumar Lahiri Utpal Dutt,Rajkumar Lahiri,nm1708115,Utpal Dutt,nm0244884,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1231,Rajkumar Lahiri Utpal Dutt,Rajkumar Lahiri,nm1708115,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1232,Santi Chatterjee Abani Mukherjee,Santi Chatterjee,nm0154155,Abani Mukherjee,nm0611505,Abhijaan,Abhijaan,1,FALSE
1233,Santi Chatterjee Abani Mukherjee,Santi Chatterjee,nm0154155,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1234,Santi Chatterjee Ajit Banerjee,Santi Chatterjee,nm0154155,Ajit Banerjee,nm0051830,Abhijaan,Abhijaan,1,FALSE
1235,Santi Chatterjee Ajoy Banerjee,Santi Chatterjee,nm0154155,Ajoy Banerjee,nm0051831,The Golden Fortress,The Golden Fortress,1,FALSE
1236,Santi Chatterjee Ajoy Banerjee,Santi Chatterjee,nm0154155,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1237,Santi Chatterjee Ashok Mitra,Santi Chatterjee,nm0154155,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1238,Santi Chatterjee Bimal Chatterjee,Santi Chatterjee,nm0154155,Bimal Chatterjee,nm0154115,The Golden Fortress,The Golden Fortress,1,FALSE
1239,Santi Chatterjee Bireswar Sen,Santi Chatterjee,nm0154155,Bireswar Sen,nm0784001,Abhijaan,Abhijaan,1,FALSE
1240,Santi Chatterjee Charuprakash Ghosh,Santi Chatterjee,nm0154155,Charuprakash Ghosh,nm0315882,Abhijaan,Abhijaan,1,FALSE
1241,Santi Chatterjee Charuprakash Ghosh,Santi Chatterjee,nm0154155,Charuprakash Ghosh,nm0315882,The Holy Man,The Holy Man,1,FALSE
1242,Santi Chatterjee Dibyendu Chatterjee,Santi Chatterjee,nm0154155,Dibyendu Chatterjee,nm4814634,The Golden Fortress,The Golden Fortress,1,FALSE
1243,Santi Chatterjee Gitali Roy,Santi Chatterjee,nm0154155,Gitali Roy,nm0747030,The Holy Man,The Holy Man,1,FALSE
1244,Santi Chatterjee Gopal Dey,Santi Chatterjee,nm0154155,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1245,Santi Chatterjee Govinda Chakravarti,Santi Chatterjee,nm0154155,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1246,Santi Chatterjee Haradhan Bannerjee,Santi Chatterjee,nm0154155,Haradhan Bannerjee,nm0052329,The Coward,The Coward,1,FALSE
1247,Santi Chatterjee Haradhan Bannerjee,Santi Chatterjee,nm0154155,Haradhan Bannerjee,nm0052329,The Golden Fortress,The Golden Fortress,1,FALSE
1248,Santi Chatterjee Haridhan Mukherjee,Santi Chatterjee,nm0154155,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
1249,Santi Chatterjee Haridhan Mukherjee,Santi Chatterjee,nm0154155,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1250,Santi Chatterjee Haridhan Nag,Santi Chatterjee,nm0154155,Haridhan Nag,nm5570266,Abhijaan,Abhijaan,1,FALSE
1251,Santi Chatterjee Harindranath Chattopadhyay,Santi Chatterjee,nm0154155,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,The Golden Fortress,1,FALSE
1252,Santi Chatterjee Harindranath Chattopadhyay,Santi Chatterjee,nm0154155,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1253,Santi Chatterjee Kamu Mukherjee,Santi Chatterjee,nm0154155,Kamu Mukherjee,nm0611536,The Golden Fortress,The Golden Fortress,1,FALSE
1254,Santi Chatterjee Kamu Mukherjee,Santi Chatterjee,nm0154155,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1255,Santi Chatterjee Kartik Chatterjee,Santi Chatterjee,nm0154155,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1256,Santi Chatterjee Khagen Pathak,Santi Chatterjee,nm0154155,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1257,Santi Chatterjee Madhabi Mukherjee,Santi Chatterjee,nm0154155,Madhabi Mukherjee,nm0611538,The Coward,The Coward,1,FALSE
1258,Santi Chatterjee Mani Srimani,Santi Chatterjee,nm0154155,Mani Srimani,nm0820248,The Holy Man,The Holy Man,1,FALSE
1259,Santi Chatterjee Mani Srimani,Santi Chatterjee,nm0154155,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1260,Santi Chatterjee Noni Ganguly,Santi Chatterjee,nm0154155,Noni Ganguly,nm0304363,Abhijaan,Abhijaan,1,FALSE
1261,Santi Chatterjee Nripati Chatterjee,Santi Chatterjee,nm0154155,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1262,Santi Chatterjee Prasad Mukherjee,Santi Chatterjee,nm0154155,Prasad Mukherjee,nm0611546,The Holy Man,The Holy Man,1,FALSE
1263,Santi Chatterjee Prasad Mukherjee,Santi Chatterjee,nm0154155,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1264,Santi Chatterjee Rabi Ghosh,Santi Chatterjee,nm0154155,Rabi Ghosh,nm0315917,Abhijaan,Abhijaan,1,FALSE
1265,Santi Chatterjee Rabi Ghosh,Santi Chatterjee,nm0154155,Rabi Ghosh,nm0315917,The Holy Man,The Holy Man,1,FALSE
1266,Santi Chatterjee Rabi Ghosh,Santi Chatterjee,nm0154155,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1267,Santi Chatterjee Rajkumar Lahiri,Santi Chatterjee,nm0154155,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1273,Santi Chatterjee Santosh Dutta,Santi Chatterjee,nm0154155,Santosh Dutta,nm0244904,The Golden Fortress,The Golden Fortress,1,FALSE
1274,Santi Chatterjee Shailen Ganguli,Santi Chatterjee,nm0154155,Shailen Ganguli,nm0304352,The Holy Man,The Holy Man,1,FALSE
1275,Santi Chatterjee Shailen Ganguli,Santi Chatterjee,nm0154155,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1276,Santi Chatterjee Shailen Mukherjee,Santi Chatterjee,nm0154155,Shailen Mukherjee,nm0611561,The Golden Fortress,The Golden Fortress,1,FALSE
1277,Santi Chatterjee Sunil Sarkar,Santi Chatterjee,nm0154155,Sunil Sarkar,nm0765281,The Golden Fortress,The Golden Fortress,1,FALSE
1278,Santi Chatterjee Tapan Chatterjee,Santi Chatterjee,nm0154155,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1279,Santi Chatterjee Tarun Mitra,Santi Chatterjee,nm0154155,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1280,Santi Chatterjee Uttamram Nagar,Santi Chatterjee,nm0154155,Uttamram Nagar,nm1840054,The Golden Fortress,The Golden Fortress,1,FALSE
1281,Santosh Dutta Abani Mukherjee,Santosh Dutta,nm0244904,Abani Mukherjee,nm0611505,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1282,Santosh Dutta Abani Mukherjee,Santosh Dutta,nm0244904,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1283,Santosh Dutta Ajit Banerjee,Santosh Dutta,nm0244904,Ajit Banerjee,nm0051830,The Middleman,The Middleman,1,FALSE
1284,Santosh Dutta Ajoy Banerjee,Santosh Dutta,nm0244904,Ajoy Banerjee,nm0051831,The Golden Fortress,The Golden Fortress,1,FALSE
1285,Santosh Dutta Ajoy Banerjee,Santosh Dutta,nm0244904,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1286,Santosh Dutta Ajoy Banerjee,Santosh Dutta,nm0244904,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1287,Santosh Dutta Anil Chatterjee,Santosh Dutta,nm0244904,Anil Chatterjee,nm0154110,Teen Kanya,Teen Kanya,1,FALSE
1288,Santosh Dutta Aparna Sen,Santosh Dutta,nm0244904,Aparna Sen,nm0031967,Teen Kanya,Teen Kanya,1,FALSE
1289,Santosh Dutta Aparna Sen,Santosh Dutta,nm0244904,Aparna Sen,nm0031967,The Middleman,The Middleman,1,FALSE
1290,Santosh Dutta Ashok Mitra,Santosh Dutta,nm0244904,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1291,Santosh Dutta Bimal Chatterjee,Santosh Dutta,nm0244904,Bimal Chatterjee,nm0154115,The Golden Fortress,The Golden Fortress,1,FALSE
1292,Santosh Dutta Bimal Chatterjee,Santosh Dutta,nm0244904,Bimal Chatterjee,nm0154115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1293,Santosh Dutta Bimal Chatterjee,Santosh Dutta,nm0244904,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1294,Santosh Dutta Bireswar Sen,Santosh Dutta,nm0244904,Bireswar Sen,nm0784001,Paras-Pathar,Paras-Pathar,1,FALSE
1295,Santosh Dutta Charuprakash Ghosh,Santosh Dutta,nm0244904,Charuprakash Ghosh,nm0315882,The Holy Man,The Holy Man,1,FALSE
1296,Santosh Dutta Chhabi Biswas,Santosh Dutta,nm0244904,Chhabi Biswas,nm0084435,Paras-Pathar,Paras-Pathar,1,FALSE
1297,Santosh Dutta Dibyendu Chatterjee,Santosh Dutta,nm0244904,Dibyendu Chatterjee,nm4814634,The Golden Fortress,The Golden Fortress,1,FALSE
1298,Santosh Dutta Dipankar Dey,Santosh Dutta,nm0244904,Dipankar Dey,nm0212541,The Middleman,The Middleman,1,FALSE
1299,Santosh Dutta Gitali Roy,Santosh Dutta,nm0244904,Gitali Roy,nm0747030,The Holy Man,The Holy Man,1,FALSE
1300,Santosh Dutta Gopal Dey,Santosh Dutta,nm0244904,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1301,Santosh Dutta Gopal Dey,Santosh Dutta,nm0244904,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1302,Santosh Dutta Govinda Chakravarti,Santosh Dutta,nm0244904,Govinda Chakravarti,nm0149838,Teen Kanya,Teen Kanya,1,FALSE
1303,Santosh Dutta Govinda Chakravarti,Santosh Dutta,nm0244904,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1304,Santosh Dutta Govinda Chakravarti,Santosh Dutta,nm0244904,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1305,Santosh Dutta Haradhan Bannerjee,Santosh Dutta,nm0244904,Haradhan Bannerjee,nm0052329,The Golden Fortress,The Golden Fortress,1,FALSE
1306,Santosh Dutta Haradhan Bannerjee,Santosh Dutta,nm0244904,Haradhan Bannerjee,nm0052329,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1307,Santosh Dutta Haridhan Mukherjee,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1308,Santosh Dutta Haridhan Mukherjee,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,Paras-Pathar,Paras-Pathar,1,FALSE
1309,Santosh Dutta Haridhan Mukherjee,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
1310,Santosh Dutta Haridhan Mukherjee,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1311,Santosh Dutta Haridhan Nag,Santosh Dutta,nm0244904,Haridhan Nag,nm5570266,Teen Kanya,Teen Kanya,1,FALSE
1312,Santosh Dutta Harindranath Chattopadhyay,Santosh Dutta,nm0244904,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,The Golden Fortress,1,FALSE
1313,Santosh Dutta Harindranath Chattopadhyay,Santosh Dutta,nm0244904,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1314,Santosh Dutta Kali Bannerjee,Santosh Dutta,nm0244904,Kali Bannerjee,nm0052332,Teen Kanya,Teen Kanya,1,FALSE
1315,Santosh Dutta Kali Bannerjee,Santosh Dutta,nm0244904,Kali Bannerjee,nm0052332,Paras-Pathar,Paras-Pathar,1,FALSE
1316,Santosh Dutta Kamu Mukherjee,Santosh Dutta,nm0244904,Kamu Mukherjee,nm0611536,The Golden Fortress,The Golden Fortress,1,FALSE
1317,Santosh Dutta Kamu Mukherjee,Santosh Dutta,nm0244904,Kamu Mukherjee,nm0611536,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1318,Santosh Dutta Kamu Mukherjee,Santosh Dutta,nm0244904,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1319,Santosh Dutta Kamu Mukherjee,Santosh Dutta,nm0244904,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1320,Santosh Dutta Kartik Chatterjee,Santosh Dutta,nm0244904,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1321,Santosh Dutta Kartik Chatterjee,Santosh Dutta,nm0244904,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1322,Santosh Dutta Kartik Chatterjee,Santosh Dutta,nm0244904,Kartik Chatterjee,nm0154135,The Middleman,The Middleman,1,FALSE
1323,Santosh Dutta Khagen Pathak,Santosh Dutta,nm0244904,Khagen Pathak,nm0665546,Teen Kanya,Teen Kanya,1,FALSE
1324,Santosh Dutta Khagen Pathak,Santosh Dutta,nm0244904,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1325,Santosh Dutta Khagen Pathak,Santosh Dutta,nm0244904,Khagen Pathak,nm0665546,The Middleman,The Middleman,1,FALSE
1326,Santosh Dutta Mani Srimani,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,Paras-Pathar,Paras-Pathar,1,FALSE
1327,Santosh Dutta Mani Srimani,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,The Holy Man,The Holy Man,1,FALSE
1328,Santosh Dutta Mani Srimani,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1329,Santosh Dutta Mani Srimani,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,The Middleman,The Middleman,1,FALSE
1330,Santosh Dutta Monu Mukherjee,Santosh Dutta,nm0244904,Monu Mukherjee,nm0611540,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1331,Santosh Dutta Noni Ganguly,Santosh Dutta,nm0244904,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1332,Santosh Dutta Nripati Chatterjee,Santosh Dutta,nm0244904,Nripati Chatterjee,nm0154142,Teen Kanya,Teen Kanya,1,FALSE
1333,Santosh Dutta Nripati Chatterjee,Santosh Dutta,nm0244904,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1334,Santosh Dutta Padmadevi,Santosh Dutta,nm0244904,Padmadevi,nm0222471,Paras-Pathar,Paras-Pathar,1,FALSE
1335,Santosh Dutta Padmadevi,Santosh Dutta,nm0244904,Padmadevi,nm0222471,The Middleman,The Middleman,1,FALSE
1336,Santosh Dutta Pahadi Sanyal,Santosh Dutta,nm0244904,Pahadi Sanyal,nm0764406,Paras-Pathar,Paras-Pathar,1,FALSE
1337,Santosh Dutta Prasad Mukherjee,Santosh Dutta,nm0244904,Prasad Mukherjee,nm0611546,The Holy Man,The Holy Man,1,FALSE
1338,Santosh Dutta Prasad Mukherjee,Santosh Dutta,nm0244904,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1339,Santosh Dutta Promode Ganguly,Santosh Dutta,nm0244904,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1340,Santosh Dutta Rabi Ghosh,Santosh Dutta,nm0244904,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1341,Santosh Dutta Rabi Ghosh,Santosh Dutta,nm0244904,Rabi Ghosh,nm0315917,The Holy Man,The Holy Man,1,FALSE
1342,Santosh Dutta Rabi Ghosh,Santosh Dutta,nm0244904,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1343,Santosh Dutta Rabi Ghosh,Santosh Dutta,nm0244904,Rabi Ghosh,nm0315917,The Middleman,The Middleman,1,FALSE
1344,Santosh Dutta Rajkumar Lahiri,Santosh Dutta,nm0244904,Rajkumar Lahiri,nm1708115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1345,Santosh Dutta Rajkumar Lahiri,Santosh Dutta,nm0244904,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1346,Santosh Dutta Rajkumar Lahiri,Santosh Dutta,nm0244904,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1347,Santosh Dutta Santi Chatterjee,Santosh Dutta,nm0244904,Santi Chatterjee,nm0154155,The Golden Fortress,The Golden Fortress,1,FALSE
1348,Santosh Dutta Santi Chatterjee,Santosh Dutta,nm0244904,Santi Chatterjee,nm0154155,The Holy Man,The Holy Man,1,FALSE
1349,Santosh Dutta Santi Chatterjee,Santosh Dutta,nm0244904,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1354,Santosh Dutta Satya Bannerjee (I),Santosh Dutta,nm0244904,Satya Bannerjee (I),nm0051810,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1355,Santosh Dutta Satya Bannerjee (II),Santosh Dutta,nm0244904,Satya Bannerjee (II),nm0051810,The Middleman,The Middleman,1,FALSE
1356,Santosh Dutta Shailen Ganguli,Santosh Dutta,nm0244904,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1357,Santosh Dutta Shailen Ganguli,Santosh Dutta,nm0244904,Shailen Ganguli,nm0304352,The Holy Man,The Holy Man,1,FALSE
1358,Santosh Dutta Shailen Ganguli,Santosh Dutta,nm0244904,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1359,Santosh Dutta Shailen Mukherjee,Santosh Dutta,nm0244904,Shailen Mukherjee,nm0611561,The Golden Fortress,The Golden Fortress,1,FALSE
1360,Santosh Dutta Soven Lahiri,Santosh Dutta,nm0244904,Soven Lahiri,nm0481574,The Middleman,The Middleman,1,FALSE
1361,Santosh Dutta Sunil Sarkar,Santosh Dutta,nm0244904,Sunil Sarkar,nm0765281,The Golden Fortress,The Golden Fortress,1,FALSE
1362,Santosh Dutta Sunil Sarkar,Santosh Dutta,nm0244904,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1363,Santosh Dutta Tapan Chatterjee,Santosh Dutta,nm0244904,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1364,Santosh Dutta Tapan Chatterjee,Santosh Dutta,nm0244904,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1365,Santosh Dutta Tarun Mitra,Santosh Dutta,nm0244904,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1366,Santosh Dutta Tarun Mitra,Santosh Dutta,nm0244904,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1367,Santosh Dutta Utpal Dutt,Santosh Dutta,nm0244904,Utpal Dutt,nm0244884,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1368,Santosh Dutta Utpal Dutt,Santosh Dutta,nm0244904,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1369,Santosh Dutta Utpal Dutt,Santosh Dutta,nm0244904,Utpal Dutt,nm0244884,The Middleman,The Middleman,1,FALSE
1370,Santosh Dutta Uttamram Nagar,Santosh Dutta,nm0244904,Uttamram Nagar,nm1840054,The Golden Fortress,The Golden Fortress,1,FALSE
1371,Santosh Dutta Uttamram Nagar,Santosh Dutta,nm0244904,Uttamram Nagar,nm1840054,The Middleman,The Middleman,1,FALSE
